,subject_r,subject_pval,correct_r,correct_pval,frequency_r,frequency_pval,correct-frequency_r,correct-frequency_pval
2304,-0.1501095703463723,0.3175394879388513,-0.1068860120194542,0.4762370375884298,0.1777353045853504,0.2369685562071781,0.0313587836228525,0.8343087117767235
2305,-0.1501095703463723,0.3175394879388513,-0.1068860120194542,0.4762370375884298,0.1777353045853504,0.2369685562071781,0.0313587836228525,0.8343087117767235
2306,-0.1501095703463723,0.3175394879388513,-0.1068860120194542,0.4762370375884298,0.1744545116037365,0.2456913754651908,0.0313587836228525,0.8343087117767235
2307,-0.1483946086973940,0.3230795807419121,-0.1068860120194542,0.4762370375884298,0.1712965346376506,0.2543004089433967,0.0316482636188288,0.8328019111186262
2308,-0.1483946086973940,0.3230795807419121,-0.1068860120194542,0.4762370375884298,0.1693914723721200,0.2595953431311558,0.0305482674291976,0.8385308656015857
2309,-0.1478034439741666,0.3250039880069227,-0.1068860120194542,0.4762370375884298,0.1693914723721200,0.2595953431311558,0.0305482674291976,0.8385308656015857
2310,-0.1478034439741666,0.3250039880069227,-0.1068860120194542,0.4762370375884298,0.1683204106785639,0.2626059268765809,0.0292746797769822,0.8451747185182220
2311,-0.1487493569354160,0.3219283891376608,-0.1066520103234648,0.4772012459940497,0.1683204106785639,0.2626059268765809,0.0292746797769822,0.8451747185182220
2312,-0.1487493569354160,0.3219283891376608,-0.1066520103234648,0.4772012459940497,0.1683204106785639,0.2626059268765809,0.0255702223269066,0.8645612600601557
2313,-0.1487493569354160,0.3219283891376608,-0.1017990613860162,0.4974394817726434,0.1683204106785639,0.2626059268765809,0.0240076206298073,0.8727643254142130
2314,-0.1461487268798576,0.3304305746705679,-0.1017990613860162,0.4974394817726434,0.1704033842012738,0.2567732978554426,0.0266120256827592,0.8591003199000466
2315,-0.1461487268798576,0.3304305746705679,-0.1017990613860162,0.4974394817726434,0.1645746890551243,0.2733258633634483,0.0278275360882579,0.8527374620063820
2316,-0.1461487268798576,0.3304305746705679,-0.1019159428404011,0.4969466779670201,0.1645746890551243,0.2733258633634483,0.0294483451379389,0.8442681011045170
2317,-0.1461487268798576,0.3304305746705679,-0.1019159428404011,0.4969466779670201,0.1666550738958390,0.2673351899457098,0.0303745906440498,0.8394362017077882
2318,-0.1461487268798576,0.3304305746705679,-0.1019159428404011,0.4969466779670201,0.1666550738958390,0.2673351899457098,0.0333273536962938,0.8240743307572381
2319,-0.1461487268798576,0.3304305746705679,-0.1019159428404011,0.4969466779670201,0.1675471041215330,0.2647946675579685,0.0354120038131040,0.8132693774664670
2320,-0.1461487268798576,0.3304305746705679,-0.1019159428404011,0.4969466779670201,0.1650500805008613,0.2719488114397482,0.0335010632306663,0.8231726572266377
